website,photo,ready_to_link,ordernum,lat,lon,city,name_search,photo_version,zip,country_short_code,bad_standing,effective_date,status,address,active,state_code,show_on_map,kids,name,country,org_type,aid,full_state
http://firebirdcrossfit.com/,https://profilepicsbucket.crossfit.com/c1e8d-A16216_1-184.jpg,1,10924,33.3848307,-111.841052,Mesa,firebird,1,85210,US,0,2016-02-03T08:00:00Z,0,535 West Iron Ave Suites 126 & 127,1,AZ,1,0,Firebird CrossFit,United States,Commercial,16216,Arizona
http://train8nine.com/crossfit-coconut-grove/,https://profilepicsbucket.crossfit.com/pukie.png,1,13380,25.7356399,-80.2435255,Miami,crossfit,0,33133,US,0,2016-02-04T08:00:00Z,0,3117 Bird Ave,1,FL,1,0,CrossFit Coconut Grove,United States,Commercial,16219,Florida
http://www.crossfitshapesmiths.co.uk/,https://profilepicsbucket.crossfit.com/5cf2c-A16221_2-184.jpg,1,11110,51.46507691360347,-0.17189741134643555,Clapham Junction,crossfit,2,SW11 2NU,GB,0,2016-02-04T08:00:00Z,0,Unit 3, Arch 6&7 Grant Road,1,,1,0,CrossFit Shapesmiths,United Kingdom,Commercial,16221,
http://crossfitwestplains.com/,https://profilepicsbucket.crossfit.com/b4166-A16222_2-184.jpg,1,10955,36.7227653,-91.8351217,West Plains,crossfit,2,65775,US,0,2016-02-04T08:00:00Z,0,1375-1 Bill Virdon Blvd,1,MO,1,0,CrossFit West Plains,United States,Commercial,16222,Missouri
http://www.crossfitstevenspoint.com/,https://profilepicsbucket.crossfit.com/ee466-A16224_1-184.jpg,1,10983,44.4762,-89.5504,Plover,crossfit,1,54467,US,0,2016-02-04T08:00:00Z,0,1400 Contractors Blvd,1,WI,1,1,CrossFit Stevens Point,United States,Commercial,16224,Wisconsin
http://twentypoundhammer.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,11780,47.6620288,-122.3682473,Seattle,crossfit,0,98107,US,0,2016-02-04T08:00:00Z,0,4550 9th Ave NW,1,WA,1,0,CrossFit Twenty Pound Hammer,United States,Commercial,16227,Washington
http://www.crossfithighpower.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,10942,42.528046,-71.263294,Billerica,crossfit,0,01821,US,0,2016-02-04T08:00:00Z,0,42 Manning Rd Unit B,1,MA,1,0,CrossFit High Power,United States,Commercial,16228,Massachusetts
http://crossfitlakeplacid.com/,https://profilepicsbucket.crossfit.com/5386f-A16229_2-184.jpg,1,11223,44.293628,-73.994382,Lake Placid,crossfit,2,12946,US,0,2016-02-04T08:00:00Z,0,2192 Saranac Ave,1,NY,1,1,CrossFit Lake Placid,United States,Commercial,16229,New York
http://www.papagocrossfit.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,11293,33.50459666030982,-112.07481227133941,Phoenix,papago,0,85013,US,0,2016-02-04T08:00:00Z,0,21 W. Coolidge,1,AZ,1,0,Papago CrossFit,United States,Commercial,16230,Arizona
http://cafe.naver.com/cfja,https://profilepicsbucket.crossfit.com/pukie.png,1,10948,37.46393302516563,126.68065667152405,Incheon,crossfit,0,22135,KR,0,2016-02-04T08:00:00Z,0,100, Juan-ro, Nam-gu, Incheon, Korea,1,,1,0,CrossFit Juan,Korea, Republic of,Commercial,16237,
http://www.kamroc-crossfit.com/,https://profilepicsbucket.crossfit.com/4e3b0-A16238_1-184.jpg,1,10973,53.4557,9.79805,Neu Wulmstorf,kamroc,1,21629,DE,0,2016-02-05T08:00:00Z,0,Wulmstorfer Straße 62,1,,1,0,Kamroc CrossFit,Germany,Commercial,16238,
http://www.crossfit609.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,20696,39.197819,-74.749359,Ocean View,crossfit,0,08230,US,0,2016-02-05T08:00:00Z,0,438 Woodbine Ocean View Road,1,NJ,1,0,CrossFit 609,United States,Commercial,16239,New Jersey
http://www.stormpeak-crossfit.com/,https://profilepicsbucket.crossfit.com/01b91-A16240_3-184.jpg,1,10993,42.230159,-76.340691,Candor,stormpeak,3,13743,US,0,2016-02-05T08:00:00Z,0,107 Main Street,1,NY,1,0,Stormpeak CrossFit,United States,Commercial,16240,New York
http://www.cfht.com.au/,https://profilepicsbucket.crossfit.com/2e2c6-A16242_2-184.jpg,1,11778,-28.82157,153.349106,Lismore,crossfit,2,2480,AU,0,2016-02-05T08:00:00Z,0,Unit 3/ 243 Oliver Ave Goonellabah,1,NSW,1,0,CrossFit Hammer and Tong,Australia,Commercial,16242,New South Wales
http://www.crossfiteverybody.hu/,https://profilepicsbucket.crossfit.com/9c4fb-A16244_1-184.jpg,1,11902,47.45815890368642,19.02656883001328,Budapest,crossfit,1,1119,HU,0,2016-02-07T08:00:00Z,0,Borszék köz 1,1,,1,0,CrossFit Everybody,Hungary,Commercial,16244,
http://crossfitfullauto.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,11023,34.8574104,-82.2560317,Greenville,crossfit,0,29615,US,0,2016-02-08T08:00:00Z,0,8 Boland Court,1,SC,1,0,CrossFit Full Auto,United States,Commercial,16254,South Carolina
http://tswcrossfit.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,10972,39.4709295,-119.7678471,Reno,tsw,0,89511,US,0,2016-02-08T08:00:00Z,0,5401 Longley Ln #15,1,NV,1,0,TSW CrossFit,United States,Commercial,16256,Nevada
https://www.crossfitsanantonio.com/,https://profilepicsbucket.crossfit.com/31d71-A16259_2-184.jpg,1,21039,29.4876679,-98.5939371,San Antonio,crossfit,2,78229,US,0,2016-02-09T08:00:00Z,0,5337 Glen ridge Dr,1,TX,1,0,CrossFit San Antonio,United States,Commercial,16259,Texas
http://crossfitteneo.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,11026,42.6404011,-82.9738142,Shelby Township,crossfit,0,48315,US,0,2016-02-09T08:00:00Z,0,46856 Hayes Rd,1,MI,1,1,CrossFit Teneo,United States,Commercial,16260,Michigan
http://crossfitironup.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,11739,38.7216729,-87.685211,Lawrenceville,crossfit,0,62439,US,0,2016-02-09T08:00:00Z,0,1513 13th Street,1,IL,1,1,CrossFit Iron Up,United States,Commercial,16262,Illinois
http://steelsoldierscrossfit.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,12048,-27.580115,-48.510843,Florianópolis,steel,0,88034-070,BR,0,2016-02-10T08:00:00Z,0,Rua Antonio Costa, número 10, Itacorubi, Galpão A,1,,1,0,Steel Soldiers CrossFit,Brazil,Commercial,16267,
http://www.crossfitfitzgerald.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,11161,31.71486,-83.26683,Fitzgerald,crossfit,0,31750,US,0,2016-02-10T08:00:00Z,0,189 Irwinville Hwy,1,GA,1,1,CrossFit Fitzgerald,United States,Commercial,16268,Georgia
http://www.crossfitfulllife.com/,https://profilepicsbucket.crossfit.com/95682-A16269_1-184.jpg,1,10999,-28.307002,-54.257631,Santo Angelo,crossfit,1,98803-000,BR,0,2016-02-10T08:00:00Z,0,Avenida Venâncio Aires, Nº4820, Bairro Juares Lemos,1,,1,0,CrossFit Full Life,Brazil,Commercial,16269,
http://www.crossfitpirituba.com.br/,https://profilepicsbucket.crossfit.com/c528e-A16274_1-184.jpg,1,10994,-23.4859765,-46.7264504,São Paulo,crossfit,1,02945-020,BR,0,2016-02-10T08:00:00Z,0,Rua Arcangélica, 95,1,,1,0,CrossFit Pirituba,Brazil,Commercial,16274,
http://www.crossfitmultiply.com/,https://profilepicsbucket.crossfit.com/d3f48-A16284_2-184.jpg,1,13060,40.5674977,-111.9395531,South Jordan,crossfit,2,84095,US,0,2016-02-11T08:00:00Z,0,10118 S. Redwood Road, Suite E,1,UT,1,0,CrossFit Multiply,United States,Commercial,16284,Utah
https://www.reddoorcrossfit.com/,https://profilepicsbucket.crossfit.com/dbf69-A16290_1-184.jpg,1,11143,44.538242,-88.0555795,Green Bay,reddoor,1,54303,US,0,2016-02-12T08:00:00Z,0,705 Military Avenue,1,WI,1,0,RedDoor CrossFit,United States,Commercial,16290,Wisconsin
http://www.crossfit-paderborn.de/,https://profilepicsbucket.crossfit.com/pukie.png,1,11056,51.71687,8.77696,Paderborn,crossfit,0,33100,DE,0,2016-02-14T08:00:00Z,0,Schulze-Delitzsch-Straße 17,1,,1,0,CrossFit Paderborn,Germany,Commercial,16297,
http://www.crossfitrevelstoke.com/,https://profilepicsbucket.crossfit.com/bbd3a-A16300_2-184.jpg,1,11915,50.995113,-118.174535,Revelstoke,crossfit,2,V0E 2S0,CA,0,2016-02-15T08:00:00Z,0,1240 Powerhouse rd Unit 106a,1,BC,1,1,CrossFit Revelstoke,Canada,Commercial,16300,British Columbia
http://www.ovcrossfit.com/,https://profilepicsbucket.crossfit.com/59377-A16301_5-184.jpg,1,11052,40.0695612,-80.8654789,Saint Clairsville,ov,5,43950,US,0,2016-02-15T08:00:00Z,0,67800 Mall Ring Rd #505,1,OH,1,1,OV CrossFit,United States,Commercial,16301,Ohio
http://crossfitdromana.com.au/,https://profilepicsbucket.crossfit.com/e7ae7-A16303_7-184.jpg,1,11030,-38.338932,144.987917,Dromana,crossfit,7,3936,AU,0,2016-02-15T08:00:00Z,0,2/58 Collins Road,1,VIC,1,0,CrossFit Dromana,Australia,Commercial,16303,Victoria
http://www.crossfit-kroy.com/,https://profilepicsbucket.crossfit.com/8b949-A16306_1-184.jpg,1,11044,53.980975,-1.102207,York,dominus,1,YO30 5PY,GB,0,2016-02-16T08:00:00Z,0,Green Lane Trading Estate,1,,1,0,Dominus CrossFit,United Kingdom,Commercial,16306,
http://www.crossfitberzerk.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,14191,29.055749,-81.2863062,Deland,crossfit,0,32724,US,0,2016-02-16T08:00:00Z,0,831 Flightline Blvd Unit 21,1,FL,1,0,CrossFit Berzerk,United States,Commercial,16310,Florida
http://www.crossfityellowfalcon.com/,https://profilepicsbucket.crossfit.com/aa51f-A16316_1-184.jpg,1,11053,25.7947059,-80.1949292,Miami,crossfit,1,33136,US,0,2016-02-16T08:00:00Z,0,1930 N Miami Av,1,FL,1,0,CrossFit Yellow Falcon,United States,Commercial,16316,Florida
http://www.crossfitalacrity.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,11199,45.534626,-122.93315,Hillsboro,crossfit,0,97124,US,0,2016-02-17T08:00:00Z,0,1300 NE 48th Ave Ste 1400,1,OR,1,0,CrossFit Alacrity,United States,Commercial,16320,Oregon
http://www.crossfitbreakdown.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,14101,41.6252344,-72.3428999,Amston,crossfit,0,06231,US,0,2016-02-17T08:00:00Z,0,612 Church Street,1,CT,1,1,CrossFit Breakdown,United States,Commercial,16321,Connecticut
http://www.crossfitalepou.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,12643,38.802412,-77.1226616,Alexandria,crossfit,0,22304,US,0,2016-02-17T08:00:00Z,0,4932-B Eisenhower Ave,1,VA,1,0,CrossFit Alepou,United States,Commercial,16322,Virginia
http://crossfitmonterey.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,11062,36.6013543,-121.8651927,Monterey,richard,0,93940,US,0,2016-02-17T08:00:00Z,0,220 Dela Vina Ave,1,CA,1,0,Richard Russell CrossFit Monterey Bay,United States,Commercial,16324,California
http://www.crossfitlagardiole.fr/,https://profilepicsbucket.crossfit.com/06eaa-A16326_1-184.jpg,1,12906,43.5572478,3.7935877,FABREGUES,crossfit,1,34690,FR,0,2016-02-17T08:00:00Z,0,10 avenue Charles de Gaulle,1,,1,0,CrossFit La Gardiole,France,Commercial,16326,
http://goldencrowncrossfit.com/,https://profilepicsbucket.crossfit.com/15e06-A16329_1-184.jpg,1,12945,37.4938618,127.0289474,Seocho-gu,golden,1,04800,KR,0,2016-02-17T08:00:00Z,0,1329-4, Seocho-dong,1,,1,0,Golden Crown CrossFit,Korea, Republic of,Commercial,16329,
http://crossfit-vii.com/,https://profilepicsbucket.crossfit.com/1717e-A16330_1-184.jpg,1,11208,43.4186710057074,3.7122631072998042,SETE,crossfit,1,34200,FR,0,2016-02-18T08:00:00Z,0,648 Zone industrielle des Eaux Blanches,1,,1,0,CrossFit VII,France,Commercial,16330,
http://www.crossfitgbt.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,11092,38.58439,-90.59805,Ellisville,crossfit,0,63021,US,0,2016-02-18T08:00:00Z,0,16176 Westwoods Business Park,1,MO,1,0,CrossFit GBT,United States,Commercial,16332,Missouri
http://www.crossfitwanderlust.com/,https://profilepicsbucket.crossfit.com/971a6-A16334_1-184.jpg,1,11385,-8.6416321,115.1558602,Canggu,crossfit,1,80361,ID,0,2016-02-18T08:00:00Z,0,Jalan Raya Padonan 6,1,,1,0,CrossFit Wanderlust,Indonesia,Commercial,16334,
http://z9crossfit.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,11097,14.603289824906815,-90.52083671092986,Guatmeala,z9,0,01009,GT,0,2016-02-19T08:00:00Z,0,11 Calle 5-59 Zona 9,1,,1,0,Z9 CrossFit,Guatemala,Commercial,16341,
http://www.crossfithc.it/,https://profilepicsbucket.crossfit.com/pukie.png,1,11046,41.008304,17.008681,Monopoli,crossfit,0,70043,IT,0,2016-02-19T08:00:00Z,0,Via Melvin Jones 89 91 93,1,,1,1,CrossFit HC,Italy,Commercial,16347,
http://www.crossfitteramo.it/,https://profilepicsbucket.crossfit.com/pukie.png,1,11354,42.6705749,13.6806647,Teramo,crossfit,0,64100,IT,0,2016-02-20T08:00:00Z,0,Via Ponte vezzola 85,1,,1,0,CrossFit Teramo,Italy,Commercial,16348,
http://www.crossfitmomentum.com/,https://profilepicsbucket.crossfit.com/c8e5b-A16351_4-184.jpg,1,11785,41.0920759,-73.92691,Nyack,crossfit,4,10960,US,0,2016-02-20T08:00:00Z,0,256 Main Street,1,NY,1,0,CrossFit Momentum,United States,Commercial,16351,New York
http://crossfitplzen.cz/,https://profilepicsbucket.crossfit.com/654fd-A16353_4-184.jpg,1,11240,49.74112866833087,13.383325278411036,Plzeň,crossfit,4,32600,CZ,0,2016-02-22T08:00:00Z,0,U Ježíška 2,1,,1,0,CrossFit Plzeň,Czech Republic,Commercial,16353,
http://crossfitbarbellrepublic.com/,https://profilepicsbucket.crossfit.com/03b98-A16355_1-184.jpg,1,12631,33.731921,-96.540255,Denison,crossfit,1,75020,US,0,2016-02-22T08:00:00Z,0,316 W Coffin Street,1,TX,1,0,CrossFit Barbell Republic,United States,Commercial,16355,Texas
http://www.crossfit4all.com.br/,https://profilepicsbucket.crossfit.com/pukie.png,1,13386,-30.113133,-51.2548244,Porto Alegre,crossfit,0,91900-000,BR,0,2016-02-22T08:00:00Z,0,Av. Wenceslau Escobar, 2828 - Sala 01,1,,1,0,CrossFit 4All,Brazil,Commercial,16356,
http://crossfitjukejoint.com/,https://profilepicsbucket.crossfit.com/d6e47-A16361_2-184.jpg,1,11078,39.058154,-108.560725,Grand Junction,crossfit,2,81501,US,0,2016-02-22T08:00:00Z,0,1010 S 7th St.,1,CO,1,0,CrossFit Juke Joint,United States,Commercial,16361,Colorado
http://www.thepac.com/brass-pelican-crossfit,https://profilepicsbucket.crossfit.com/pukie.png,1,11102,30.3869575,-90.0778738,Mandeville,brass,0,70471,US,0,2016-02-22T08:00:00Z,0,1170 Meadowbrook Blvd.,1,LA,1,0,Brass Pelican CrossFit,United States,Commercial,16364,Louisiana
http://www.uppercapecrossfit.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,11099,41.6688291,-70.599521,Catuamet,upper,0,02534,US,0,2016-02-23T08:00:00Z,0,10 Millennium Dr,1,MA,1,1,Upper Cape CrossFit,United States,Commercial,16367,Massachusetts
http://www.crossfitdso.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,12501,29.4930595,-95.1102029,League CIty,crossfit,0,77573,US,0,2016-02-23T08:00:00Z,0,1249 Butler Rd,1,TX,1,1,CrossFit DSO,United States,Commercial,16370,Texas
http://www.crossfitfourpillars.com/,https://profilepicsbucket.crossfit.com/1d0cf-A16371_2-184.jpg,1,11096,47.133184,-119.27622,Moses Lake,crossfit,2,98837,US,0,2016-02-23T08:00:00Z,0,318 E. Broadway Ave.,1,WA,1,0,CrossFit Four Pillars,United States,Commercial,16371,Washington
http://www.ymcadanecounty.org/CrossFit,https://profilepicsbucket.crossfit.com/pukie.png,1,11317,43.0479986,-89.4744558,Madison,four,0,53719,US,0,2016-02-23T08:00:00Z,0,5515 Medical Circle Drive,1,WI,1,0,Four Core CrossFit,United States,Commercial,16372,Wisconsin
http://crossfittimanfaya.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,11100,28.97952,-13.539576,Arrecife,crossfit,0,35500,ES,0,2016-02-24T08:00:00Z,0,Calle Nicolás Estévanez 10,1,,1,0,CrossFit Timanfaya,Spain,Commercial,16379,
https://www.crossfitmissori.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,12005,45.4604099,9.1924169,Milano,crossfit,0,20122,IT,0,2016-02-24T08:00:00Z,0,via Chiaravalle 12,1,,1,0,CrossFit Missori,Italy,Commercial,16380,
https://www.palmvalleycf.com/,https://profilepicsbucket.crossfit.com/39d39-A16385_5-184.jpg,1,11098,33.8380342,-116.5074434,Palm Springs,palm,5,92262,US,0,2016-02-24T08:00:00Z,0,1130 Valdivia Way, Unit A,1,CA,1,0,Palm Valley CrossFit,United States,Commercial,16385,California
http://topfuelcrossfit.com,https://profilepicsbucket.crossfit.com/pukie.png,1,11123,41.4208041,-87.3434334,Crown Point,top,0,46307,US,0,2016-02-24T08:00:00Z,0,1674 E North St,1,IN,1,0,Top Fuel CrossFit,United States,Commercial,16387,Indiana
http://www.crossfitetobicoke.com/,https://profilepicsbucket.crossfit.com/b4d1d-A16392_3-184.jpg,1,11669,43.6365843,-79.523284,Toronto,crossfit,3,M8Z 2X2,CA,0,2016-02-24T08:00:00Z,0,78 Six Point Road,1,ON,1,1,CrossFit Etobicoke,Canada,Commercial,16392,Ontario
https://www.silvaticus.fr/,https://profilepicsbucket.crossfit.com/44a94-A16393_2-184.jpg,1,12505,48.8528957,2.3879662,Paris,silvaticus,2,75011,FR,0,2016-02-24T08:00:00Z,0,220 Boulevard Voltaire,1,,1,0,Silvaticus CrossFit,France,Commercial,16393,
http://crossfitoffthegrid.com/,https://profilepicsbucket.crossfit.com/edada-A16394_1-184.jpg,1,11165,39.6943492,-75.0210028,Williamstown,crossfit,1,08094,US,0,2016-02-24T08:00:00Z,0,1165 N. Tuckahoe Road,1,NJ,1,1,CrossFit Off the Grid,United States,Commercial,16394,New Jersey
http://crossfitromsey.co.uk/,https://profilepicsbucket.crossfit.com/pukie.png,1,11116,50.995516,-1.495639,Romsey,crossfit,0,SO51 0HR,GB,0,2016-02-25T08:00:00Z,0,Unit 30, Romsey industrial estate Great bridge road,1,,1,0,CrossFit Romsey,United Kingdom,Commercial,16397,
http://crossfitironbuffalo.com/,https://profilepicsbucket.crossfit.com/89a12-A16398_1-184.jpg,1,11281,36.7433377,-119.8006831,Fresno,crossfit,1,93721,US,0,2016-02-25T08:00:00Z,0,1929 Fulton St. #106,1,CA,1,0,CrossFit Iron Buffalo,United States,Commercial,16398,California
http://www.crossfitballers.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,20283,49.4405292,1.0868137,Rouen,crossfit,0,76000,FR,0,2016-02-26T08:00:00Z,0,8 rue Saint-Eloi,1,,1,1,CrossFit Ballers,France,Commercial,16402,
http://www.crossfit4165.com.au/,https://profilepicsbucket.crossfit.com/cf896-A16409_1-184.jpg,1,11511,-27.6243794,153.2836066,Redland Bay,crossfit,1,4165,AU,0,2016-02-27T08:00:00Z,0,Unit 12 & 13, Jardine Drive,1,QLD,1,0,CrossFit 4165,Australia,Commercial,16409,Queensland
http://www.crossfitcharleston.fitness/,https://profilepicsbucket.crossfit.com/43732-A16410_2-184.jpg,1,13861,32.9050728,-79.9179049,Wando,crossfit,2,29492,US,0,2016-02-28T08:00:00Z,0,450 Deanna LN, Unit B2,1,SC,1,0,CrossFit Charleston,United States,Commercial,16410,South Carolina
http://www.crossfitmassapequa.com/,https://profilepicsbucket.crossfit.com/21ab3-A16413_1-184.jpg,1,11153,40.6768831,-73.4773695,Massapequa,crossfit,1,11758,US,0,2016-02-29T08:00:00Z,0,30 Brooklyn Avenue,1,NY,1,1,CrossFit Massapequa,United States,Commercial,16413,New York
http://www.bridgeportathletics.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,11114,41.831156,-87.6567089,Chicago,crossfit,0,60609,US,0,2016-02-29T08:00:00Z,0,1200 W. 35th St.,1,IL,1,0,CrossFit Bridgeport,United States,Commercial,16417,Illinois
http://www.crossfitbcr.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,11389,33.6396929,-112.0505953,Phoenix,crossfit,0,85022,US,0,2016-02-29T08:00:00Z,0,1427 E Bell Rd Ste 101,1,AZ,1,0,CrossFit BCR,United States,Commercial,16418,Arizona
http://www.crossfit-gera.de,https://profilepicsbucket.crossfit.com/pukie.png,1,12490,50.857717,12.074231,Gera,crossfit,0,07548,DE,0,2016-03-01T08:00:00Z,0,Handwerkerhof 23a,1,,1,0,CrossFit Gera,Germany,Commercial,16419,
http://www.crossfitkifissia.gr/,https://profilepicsbucket.crossfit.com/pukie.png,1,11200,38.0993565,23.8063953,Kifisia,crossfit,0,145 64,GR,0,2016-03-01T08:00:00Z,0,Evrota 18,1,,1,0,CrossFit Kifissia,Greece,Commercial,16421,
http://www.braveenoughcrossfit.com/,https://profilepicsbucket.crossfit.com/f39f1-A16425_2-184.jpg,1,12778,39.1364395,-94.572681,North Kansas City,brave,2,64116,US,0,2016-03-01T08:00:00Z,0,1527 Howell St.,1,MO,1,0,Brave Enough CrossFit,United States,Commercial,16425,Missouri
http://www.crossfit952.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,11166,44.8341322,-93.3081346,Bloomington,crossfit,0,55431,US,0,2016-03-01T08:00:00Z,0,9349 Penn Avenue South,1,MN,1,0,CrossFit 952,United States,Commercial,16429,Minnesota
http://www.crossfitbarossa.com.au/,https://profilepicsbucket.crossfit.com/pukie.png,1,11576,-34.516644,138.969771,Tanunda,crossfit,0,5352,AU,0,2016-03-01T08:00:00Z,0,195 Murray Street,1,SA,1,1,CrossFit Barossa,Australia,Commercial,16432,South Australia
http://www.crossfit-doetinchem.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,11149,51.9543947,6.3010588,Doetinchem,crossfit,0,7005 AZ,NL,0,2016-03-01T08:00:00Z,0,Gezellenlaan 10,1,,1,0,CrossFit Doetinchem,Netherlands,Commercial,16434,
http://southernboomcrossfit.com/,https://profilepicsbucket.crossfit.com/e2a82-A14766_5-184.jpg,1,10063,28.088044,-82.578464,Odessa,southern,5,33556,US,0,2016-03-01T08:00:00Z,0,8515 Gunn Highway,1,FL,1,1,Southern Boom CrossFit,United States,Commercial,14766,Florida
http://crossfitalbatross.de/,https://profilepicsbucket.crossfit.com/pukie.png,1,12044,49.0418638,12.1170403,Regensburg,crossfit,0,93057,DE,0,2016-03-02T08:00:00Z,0,Auerbach Street 8,1,,1,0,CrossFit Albatross,Germany,Commercial,16437,
http://crossfitchartres.com/,https://profilepicsbucket.crossfit.com/f64f7-A16438_1-184.jpg,1,11220,48.45083079092132,1.5450918674468994,Chartres,crossfit,1,28000,FR,0,2016-03-02T08:00:00Z,0,Rue Gilles de Roberval,1,,1,1,CrossFit Chartres,France,Commercial,16438,
http://katsucrossfit.cl/katsu/,https://profilepicsbucket.crossfit.com/caade-A16443_1-184.jpg,1,12768,-33.4763757,-70.6015182,Santiago,katsu,1,,CL,0,2016-03-03T08:00:00Z,0,Exequiel Fernandez 2339,1,,1,0,Katsu CrossFit,Chile,Commercial,16443,
http://www.crossfitsangabrielvalley.com/,https://profilepicsbucket.crossfit.com/d7d68-A16445_3-184.jpg,1,11171,34.1179167,-117.8172705,San Dimas,crossfit,3,91773,US,0,2016-03-03T08:00:00Z,0,555 W Allen Ave Unit 1,1,CA,1,0,CrossFit San Gabriel Valley,United States,Commercial,16445,California
http://www.crossfitleeuwarden.nl/,https://profilepicsbucket.crossfit.com/pukie.png,1,11403,53.1962626,5.8384462,Leeuwarden,crossfit,0,8938 AA,NL,0,2016-03-04T08:00:00Z,0,Neptunes 28,1,,1,0,CrossFit Leeuwarden,Netherlands,Commercial,16450,
http://crossfitposterus.nl/cross/,https://profilepicsbucket.crossfit.com/pukie.png,1,11210,50.9321482,5.9355061,Brunssum,crossfit,0,6446RH,NL,0,2016-03-04T08:00:00Z,0,29 Komeetstraat,1,,1,1,CrossFit Posterus,Netherlands,Commercial,16451,
https://www.dirtydeedscrossfit.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,11700,40.373159,-120.574812,Susanville,dirty,0,96130,US,0,2016-03-04T08:00:00Z,0,471-800 Johnstonville Dr., Unit 101,1,CA,1,0,Dirty Deeds CrossFit,United States,Commercial,16452,California
http://www.crossfittaino.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,12771,28.396477,-81.403043,Orlando,crossfit,0,32837,US,0,2016-03-05T08:00:00Z,0,11709 South Orange Blossom Trail #103,1,FL,1,0,CrossFit Taino,United States,Commercial,16457,Florida
http://crossfit4566.com.au/,https://profilepicsbucket.crossfit.com/c1cbc-A16458_3-184.jpg,1,12138,-26.41081065257861,153.04867565631866,Noosaville,crossfit,3,4566,AU,0,2016-03-05T08:00:00Z,0,Unit 1/15 Lionel Donovan Drive,1,QLD,1,1,CrossFit 4566,Australia,Commercial,16458,Queensland
http://www.bearwaldencrossfit.com/,https://profilepicsbucket.crossfit.com/pukie.png,1,11297,52.019117,0.2513191,Saffron Walden,bearwalden,0,CB11 3AG,GB,0,2016-03-07T08:00:00Z,0,Unit 2, Stanstead House, Shire Hill,1,,1,1,BearWalden CrossFit,United Kingdom,Commercial,16464,
http://www.crossfitulysses.co.uk/,https://profilepicsbucket.crossfit.com/pukie.png,1,12640,54.56972314066096,-1.1743569374084473,Middlesbrough,crossfit,0,TS6 6UR,GB,0,2016-03-08T08:00:00Z,0,Unit E1, Commerce Way,  Skippers Lane Ind Est,1,,1,0,CrossFit Ulysses,United Kingdom,Commercial,16467,
http://www.crossfitmudgee.com.au/,https://profilepicsbucket.crossfit.com/pukie.png,1,11395,-32.607762,149.603297,Mudgee,crossfit,0,2850,AU,0,2016-03-08T08:00:00Z,0,4/14 Industrial Avenue,1,NSW,1,0,CrossFit Mudgee,Australia,Commercial,16473,New South Wales
http://www.crossfitreborn.com,https://profilepicsbucket.crossfit.com/pukie.png,1,14135,45.7096864,9.7141489,Torre Boldone,crossfit,0,24020,IT,0,2016-03-09T08:00:00Z,0,Largo Delle Industrie 9,1,,1,1,CrossFit Reborn,Italy,Commercial,16476,
https://parduscrossfit.com/,https://profilepicsbucket.crossfit.com/ca2a7-A16477_1-184.jpg,1,20292,-26.239496,-49.398964,São Bento do Sul,pardus,1,89288-095,BR,0,2016-03-09T08:00:00Z,0,Avenida São Bento, n°1820,1,,1,1,Pardus CrossFit,Brazil,Commercial,16477,
https://www.crossfittroika.com/,https://profilepicsbucket.crossfit.com/897a4-A16479_10-184.jpg,1,12804,28.6040483,-81.2931125,Winter Park,crossfit,10,32792,US,0,2016-03-09T08:00:00Z,0,4440 Metric Dr,1,FL,1,0,CrossFit Troika,United States,Commercial,16479,Florida
http://crossfit4f.de/,https://profilepicsbucket.crossfit.com/pukie.png,1,11214,49.01632,12.1309,Regensburg,crossfit,0,,DE,0,2016-03-09T08:00:00Z,0,Auweg 42a,1,,1,0,CrossFit 4F,Germany,Commercial,16480,
